O44 long: 35.0922 lat: 97.3364 dist: 80.1748
34R long: 29.39 lat: 96.9561 dist: 80.1925
HSD long: 35.6019 lat: 97.7061 dist: 80.5104
43TX long: 26.1531 lat: 98.135 dist: 80.5345
22OK long: 34.3153 lat: 97.1758 dist: 80.7399
2TX1 long: 29.2253 lat: 98.3836 dist: 80.76
5TX0 long: 33.1733 lat: 97.0514 dist: 80.8005
9XS0 long: 29.0981 lat: 96.9553 dist: 80.968
RCE long: 35.4881 lat: 97.8236 dist: 81.1316
CHK long: 35.0972 lat: 97.9678 dist: 81.19
XA78 long: 33.4622 lat: 97.0711 dist: 81.2625
14TA long: 29.8986 lat: 98.4031 dist: 81.6463
PVJ long: 34.7094 lat: 97.2233 dist: 81.8224
12OK long: 35.5414 lat: 97.4531 dist: 81.8375
91TX long: 28.3969 lat: 98.3628 dist: 81.9143
8TS2 long: 33.7833 lat: 98.2169 dist: 82.0674
XA40 long: 29.5217 lat: 96.9369 dist: 82.0684
TA59 long: 33.0992 lat: 98.2894 dist: 82.1632
TA53 long: 30.1303 lat: 98.4092 dist: 82.2013
TIK long: 35.4147 lat: 97.3867 dist: 82.2812
9TE5 long: 28.1544 lat: 96.9769 dist: 82.3031
OL12 long: 35.7075 lat: 97.5406 dist: 82.366
2KL long: 30.5989 lat: 98.4086 dist: 82.3686
XS67 long: 27.9444 lat: 96.985 dist: 82.5682
06XS long: 33.3247 lat: 97.0442 dist: 82.6122
0XA5 long: 28.685 lat: 98.3828 dist: 82.645
1OK8 long: 35.7297 lat: 97.5414 dist: 82.6762
1F0 long: 34.1469 lat: 97.1228 dist: 83.0523
9XS1 long: 31.8356 lat: 96.9528 dist: 83.0539
61OK long: 35.8 lat: 97.6086 dist: 83.1088
TE50 long: 32.1733 lat: 96.9661 dist: 83.126
TE10 long: 33.8153 lat: 98.2281 dist: 83.3466
XS50 long: 27.3836 lat: 98.31 dist: 83.3573
44TE long: 30.6836 lat: 98.4169 dist: 83.3988
1F1 long: 34.075 lat: 97.1067 dist: 83.6461
89TX long: 30.8794 lat: 98.4169 dist: 83.7311
30F long: 33.1319 lat: 97.0142 dist: 84.0007
2XS5 long: 30.0106 lat: 98.4253 dist: 84.0341
XA02 long: 30.2803 lat: 98.4264 dist: 84.1184
1OK9 long: 33.975 lat: 97.0892 dist: 84.1474
05OK long: 35.8533 lat: 97.5675 dist: 84.1653
1T7 long: 29.8117 lat: 98.4261 dist: 84.2848
0OK0 long: 35.6833 lat: 97.4336 dist: 84.3716
8OK2 long: 35.475 lat: 97.9289 dist: 84.688
XS55 long: 31.9294 lat: 96.9389 dist: 84.9054
48T long: 30.2169 lat: 98.4336 dist: 84.9092
TX81 long: 33.55 lat: 97.0381 dist: 84.9308
73XS long: 32.4458 lat: 98.3711 dist: 85.412
XA44 long: 31.2661 lat: 98.4239 dist: 85.4699
VCT long: 28.8525 lat: 96.9186 dist: 85.6672
XS17 long: 30.7092 lat: 96.9019 dist: 85.7159
60TA long: 32.3253 lat: 96.9475 dist: 85.7937
44OK long: 35.9542 lat: 97.5492 dist: 85.8312
33OK long: 35.75 lat: 97.4003 dist: 86.3403
2OK2 long: 35.3292 lat: 97.2697 dist: 86.5071
OK29 long: 33.9358 lat: 97.0544 dist: 86.7274
24TX long: 32.5 lat: 98.3836 dist: 87.0349
1T8 long: 29.7392 lat: 98.4511 dist: 87.1432
TS71 long: 32.5278 lat: 96.9439 dist: 87.206
GOK long: 35.8511 lat: 97.4161 dist: 87.2201
10OK long: 35.1667 lat: 97.2169 dist: 87.526
0OK6 long: 35.8017 lat: 97.3861 dist: 87.5305
99F long: 35.5167 lat: 97.9794 dist: 87.5682
76TX long: 33.1472 lat: 96.9758 dist: 87.7819
XS89 long: 29.6211 lat: 98.4558 dist: 87.8322
26XS long: 30.1142 lat: 98.4614 dist: 88.0085
97F long: 34.5464 lat: 97.1083 dist: 88.1303
0OK5 long: 35.8889 lat: 97.4003 dist: 88.2399
RQO long: 35.4728 lat: 98.0058 dist: 88.2797
MFE long: 26.1758 lat: 98.2386 dist: 88.4013
42XS long: 27.9575 lat: 98.4039 dist: 88.6917
XS79 long: 29.2586 lat: 98.4583 dist: 88.8592
2TS6 long: 32.5125 lat: 96.9267 dist: 88.885
80XS long: 33.6433 lat: 97.0022 dist: 88.9171
OK79 long: 34.2567 lat: 98.2411 dist: 89.0766
T94 long: 29.5703 lat: 98.4683 dist: 89.2985
OK17 long: 34.2183 lat: 97.0525 dist: 89.4091
SAT long: 29.5336 lat: 98.4697 dist: 89.5174
50TE long: 30.2306 lat: 98.4753 dist: 89.5471
3OK1 long: 35.73 lat: 97.9669 dist: 89.963
JWY long: 32.4561 lat: 96.9128 dist: 90.0278
SSF long: 29.3369 lat: 98.4711 dist: 90.076
7TE3 long: 31.2336 lat: 98.4669 dist: 90.0797
TS18 long: 30.6544 lat: 98.4786 dist: 90.1981
1XS0 long: 29.9225 lat: 98.4808 dist: 90.2566
83TS long: 32.4267 lat: 98.4197 dist: 90.2958
0OK8 long: 36.2925 lat: 97.5931 dist: 90.4126
17XS long: 32.1778 lat: 98.435 dist: 90.4881
9TX1 long: 30.1433 lat: 96.8561 dist: 90.5044
28OK long: 35.5028 lat: 98.0406 dist: 90.5434
75XS long: 29.2494 lat: 98.4761 dist: 90.8379
XS75 long: 30.4544 lat: 98.4892 dist: 91.1812
F92 long: 35.875 lat: 97.9525 dist: 91.3692
OK16 long: 36.3647 lat: 97.6678 dist: 91.5165
47OK long: 35.5836 lat: 98.04 dist: 91.6043
6OK0 long: 35.8914 lat: 97.9589 dist: 91.8804
16OK long: 35.4667 lat: 97.2003 dist: 92.0508
1T9 long: 29.5169 lat: 96.8444 dist: 92.2929
T15 long: 31.3406 lat: 96.8519 dist: 92.3793
46OK long: 36.2211 lat: 97.8444 dist: 92.4621
OK12 long: 34.3992 lat: 98.2664 dist: 92.6878
1OL2 long: 35.4889 lat: 97.1919 dist: 92.8091
ADM long: 34.3031 lat: 97.0197 dist: 92.9083
2TE3 long: 33.2942 lat: 96.9281 dist: 93.3691
WDG long: 36.3783 lat: 97.7889 dist: 93.3755
54TA long: 32.2997 lat: 96.8733 dist: 93.3985
74R long: 29.2836 lat: 98.5003 dist: 93.4146
69TX long: 28.5836 lat: 96.8544 dist: 93.4654
OK55 long: 35.7144 lat: 97.2258 dist: 93.5923
OK51 long: 36.1042 lat: 97.9369 dist: 93.9805
7TE7 long: 26.3837 lat: 98.3336 dist: 94.4291
T29 long: 33.6322 lat: 96.9408 dist: 94.5025
50TX long: 30.1375 lat: 98.5253 dist: 95.1092
F35 long: 32.9231 lat: 98.4364 dist: 95.2093
TA77 long: 33.1492 lat: 96.8989 dist: 95.3
54TX long: 30.6775 lat: 98.5253 dist: 95.4047
OK50 long: 36.3325 lat: 97.8931 dist: 95.6324
XS60 long: 33.3183 lat: 96.9061 dist: 95.6614
RBD long: 32.6808 lat: 96.8683 dist: 95.743
TS14 long: 32.1086 lat: 98.4881 dist: 95.7484
PEZ long: 28.9542 lat: 98.52 dist: 96.4845
END long: 36.3394 lat: 97.9172 dist: 96.5961
9TX5 long: 29.7447 lat: 98.5372 dist: 96.6848
9TE6 long: 29.9169 lat: 96.8003 dist: 96.784
29OK long: 36.3 lat: 97.3169 dist: 96.794
88TE long: 29.9017 lat: 96.7992 dist: 96.9149
O66 long: 36.6917 lat: 97.7267 dist: 96.9336
TE72 long: 32.3272 lat: 96.8403 dist: 96.9825
25XS long: 32.4867 lat: 96.8464 dist: 97.0594
OK66 long: 36.5567 lat: 97.8336 dist: 97.0891
T32 long: 33.5714 lat: 96.9072 dist: 97.2472
47TA long: 33.2558 lat: 96.8853 dist: 97.2992
0TS4 long: 30.0919 lat: 96.795 dist: 97.3061
F30 long: 34.5244 lat: 96.9897 dist: 97.3948
4TA3 long: 32.8986 lat: 98.46 dist: 97.4252
TA80 long: 33.8931 lat: 96.9281 dist: 97.6106
2K1 long: 36.6625 lat: 97.8086 dist: 98.0192
DAL long: 32.8472 lat: 96.8517 dist: 98.3086
O53 long: 36.7906 lat: 97.7489 dist: 98.7299
TA65 long: 32.8211 lat: 98.4786 dist: 98.8064
OK07 long: 34.5181 lat: 98.3256 dist: 98.8907
53TX long: 29.2161 lat: 98.5494 dist: 98.9781
F22 long: 36.3856 lat: 97.2772 dist: 99.5621
F68 long: 35.0522 lat: 98.2644 dist: 99.8144
